Date,Open,High,Low,Close,Adj Close,Volume
2004-09-30,1866.086060,1884.660034,1864.945190,1883.280884,1883.280884,0
2004-10-01,1881.539185,1882.387451,1875.543213,1880.327515,1880.327515,0
2004-10-04,1871.543457,1875.115479,1856.012573,1860.790527,1860.790527,0
2004-10-05,1858.140137,1867.843506,1857.223755,1864.347168,1864.347168,0
2004-10-06,1864.271484,1866.934448,1856.765747,1860.864136,1860.864136,0
2004-10-07,1861.015503,1864.510498,1859.187744,1860.258423,1860.258423,0
2004-10-08,1864.650024,1881.781494,1863.577637,1879.112305,1879.112305,0
2004-10-11,1878.506592,1880.720947,1873.114258,1876.083496,1876.083496,0
2004-10-12,1871.994751,1872.994507,1860.852905,1866.997314,1866.997314,0
2004-10-13,1864.574341,1870.873535,1852.527344,1869.874634,1869.874634,0
2004-10-14,1871.161865,1878.131470,1869.178467,1875.316162,1875.316162,0
2004-10-15,1876.527344,1890.853271,1874.621094,1887.882446,1887.882446,0
2004-10-18,1890.001953,1897.234497,1886.880493,1892.216431,1892.216431,0
2004-10-19,1887.445679,1897.234497,1886.141235,1895.093994,1895.093994,0
2004-10-20,1894.412354,1912.990479,1892.348633,1906.831299,1906.831299,0
2004-10-21,1906.074097,1913.596558,1905.217651,1910.617554,1910.617554,0
2004-10-22,1910.693359,1921.777466,1908.548340,1920.840454,1920.840454,0
2004-10-25,1932.199219,1941.472534,1931.107056,1939.620239,1939.620239,0
2004-10-26,1942.270630,1943.139038,1928.533203,1933.865112,1933.865112,0
2004-10-27,1932.199219,1940.714966,1923.082764,1925.308228,1925.308228,0
2004-10-28,1926.368408,1932.988525,1920.206177,1930.716187,1930.716187,0
2004-10-29,1930.791870,1939.199951,1925.656616,1938.257202,1938.257202,0
2004-11-01,1935.228149,1936.927490,1928.533203,1931.366211,1931.366211,0
2004-11-02,1927.731445,1930.867554,1920.509033,1929.927490,1929.927490,0
2004-11-03,1919.855957,1942.684448,1918.994995,1941.589111,1941.589111,0
2004-11-04,1941.664795,1951.926025,1937.768555,1949.464478,1949.464478,0
2004-11-05,1950.903198,1964.803467,1942.613403,1963.322144,1963.322144,0
2004-11-08,1966.351196,1967.227539,1955.028198,1956.809814,1956.809814,0
2004-11-09,1955.598145,1958.743530,1952.454346,1953.629395,1953.629395,0
2004-11-10,1953.250732,1964.348999,1949.880615,1952.114868,1952.114868,0
2004-11-11,1951.054688,1957.228516,1948.517944,1954.765259,1954.765259,0
2004-11-12,1957.264160,1967.379028,1953.211426,1964.912354,1964.912354,0
2004-11-15,1964.760986,1968.590942,1955.785156,1961.126099,1961.126099,0
2004-11-16,1959.308716,1966.772949,1958.359009,1962.261963,1962.261963,0
2004-11-17,1963.625000,1975.711548,1962.749634,1973.772217,1973.772217,0
2004-11-18,1974.378052,1980.256470,1961.841187,1962.716309,1962.716309,0
2004-11-19,1963.776489,1978.589966,1961.386963,1971.576294,1971.576294,0
2004-11-22,1975.513916,1977.074951,1971.076660,1976.195435,1976.195435,0
2004-11-23,1969.380127,1984.498535,1966.231812,1982.101929,1982.101929,0
2004-11-24,1982.556274,1997.830444,1981.674561,1996.944092,1996.944092,0
2004-11-25,1996.262573,2010.253540,1995.300659,2009.362915,2009.362915,0
2004-11-26,2016.935425,2017.828491,2001.053833,2013.830811,2013.830811,0
2004-11-29,2010.423096,2014.798462,2003.930420,2011.028931,2011.028931,0
2004-11-30,2008.003540,2016.102417,2004.083374,2010.440796,2010.440796,0
2004-12-01,2015.663940,2021.736816,2012.379272,2020.842407,2020.842407,0
2004-12-02,2021.756958,2026.141602,2008.292114,2009.258423,2009.258423,0
2004-12-03,2010.623901,2038.550659,2007.843262,2037.272095,2037.272095,0
2004-12-06,2034.622070,2037.338745,2028.122314,2030.230835,2030.230835,0
2004-12-07,2032.350708,2039.762451,2030.998413,2031.896484,2031.896484,0
2004-12-08,2021.978149,2025.069336,2003.448120,2019.630981,2019.630981,0
2004-12-09,2010.394043,2020.979492,2006.626953,2015.618286,2015.618286,0
2004-12-10,2005.245605,2007.195190,1992.851929,2002.595947,2002.595947,0
2004-12-13,2009.031250,2018.404419,2006.021484,2015.769775,2015.769775,0
2004-12-14,2011.984131,2017.102173,2006.540649,2012.955078,2012.955078,0
2004-12-15,2014.695557,2033.584473,2013.500366,2026.879272,2026.879272,0
2004-12-16,2029.452271,2032.090820,1999.580811,2004.328125,2004.328125,0
2004-12-17,2007.582153,2014.679810,2004.271118,2013.711792,2013.711792,0
2004-12-20,2017.646973,2030.122559,2015.618652,2027.409058,2027.409058,0
2004-12-21,2027.182007,2029.365601,2021.368042,2024.445190,2024.445190,0
2004-12-22,2021.417236,2029.342529,2019.854980,2026.500854,2026.500854,0
2004-12-23,2033.614380,2046.473755,2031.202515,2045.495361,2045.495361,0
2004-12-24,2041.408936,2050.410156,2040.431763,2048.900635,2048.900635,0
2004-12-27,2049.127686,2064.339111,2046.332520,2060.933105,2060.933105,0
2004-12-28,2058.435791,2065.247314,2057.528809,2061.008301,2061.008301,0
2004-12-29,2062.598145,2066.156982,2052.535889,2059.343750,2059.343750,0
2004-12-30,2062.522217,2066.761475,2056.318359,2063.884277,2063.884277,0
2004-12-31,2061.462646,2067.215576,2056.318359,2057.224854,2057.224854,0
2005-01-03,2034.976685,2049.502197,2034.077148,2037.927856,2037.927856,0
2005-01-04,2041.938599,2042.840210,2007.297119,2009.776733,2009.776733,0
2005-01-05,2009.171387,2013.014404,2002.455444,2007.203857,2007.203857,0
2005-01-06,2008.036743,2008.926636,1992.168335,1993.582275,1993.582275,0
2005-01-07,1997.518066,2004.289307,1972.090454,1976.300049,1976.300049,0
2005-01-10,1979.949951,1987.475952,1977.793579,1979.403809,1979.403809,0
2005-01-11,1988.150024,1994.800537,1982.786499,1984.400024,1984.400024,0
2005-01-12,1985.349976,2012.980469,1980.365723,2007.545532,2007.545532,0
2005-01-13,2007.150024,2008.500000,1997.008667,2001.528198,2001.528198,0
2005-01-14,2000.550049,2001.800049,1976.280640,1985.081299,1985.081299,0
2005-01-17,1984.449951,1987.831543,1976.734497,1978.268311,1978.268311,0
2005-01-18,1973.349976,1979.196045,1968.199951,1971.803345,1971.803345,0
2005-01-19,1973.449951,1984.498535,1965.199951,1970.440308,1970.440308,0
2005-01-20,1970.250000,1972.681519,1958.661743,1963.170654,1963.170654,0
2005-01-21,1960.150024,1977.984009,1958.699951,1974.983765,1974.983765,0
2005-01-24,1974.449951,1982.832031,1972.099976,1978.012817,1978.012817,0
2005-01-25,1971.650024,1981.014038,1960.781372,1964.339478,1964.339478,0
2005-01-26,1965.849976,1984.650024,1963.117554,1979.981689,1979.981689,0
2005-01-27,1979.349976,1987.225464,1970.077271,1974.861816,1974.861816,0
2005-01-28,1972.150024,1982.321655,1967.300049,1974.605225,1974.605225,0
2005-01-31,1971.949951,1977.900024,1966.534546,1973.377075,1973.377075,0
2005-02-01,1975.150024,1977.199951,1967.656494,1974.587891,1974.587891,0
2005-02-02,1979.250000,1981.826050,1969.300049,1972.363647,1972.363647,0
2005-02-03,1971.150024,1974.651001,1958.500000,1964.490845,1964.490845,0
2005-02-04,1963.550049,1972.900024,1946.625854,1948.215454,1948.215454,0
2005-02-07,1943.550049,1948.593018,1929.599976,1931.334229,1931.334229,0
2005-02-08,1932.250000,1937.699951,1927.290894,1931.931641,1931.931641,0
2005-02-09,1934.202515,1940.000000,1928.955811,1938.592651,1938.592651,0
2005-02-10,1939.652466,1954.900024,1931.699951,1948.404297,1948.404297,0
2005-02-11,1948.949951,1951.800049,1945.112793,1947.193481,1947.193481,0
2005-02-14,1958.449951,1966.383179,1956.699951,1963.917725,1963.917725,0
2005-02-15,1960.750000,1973.953247,1959.500000,1972.212280,1972.212280,0
2005-02-16,1971.150024,1976.014526,1964.327881,1972.742188,1972.742188,0
2005-02-17,1975.050049,1982.680542,1970.599976,1978.873901,1978.873901,0
2005-02-18,1978.949951,1981.468506,1970.985107,1979.025269,1979.025269,0
2005-02-21,1976.650024,1980.559448,1974.767578,1978.116821,1978.116821,0
2005-02-22,1990.650024,2009.192993,1989.400024,2007.564209,2007.564209,0
2005-02-23,2004.849976,2006.314453,1995.949585,2000.978271,2000.978271,0
2005-02-24,1999.650024,2010.102051,1996.199951,1998.101685,1998.101685,0
2005-02-25,1999.650024,2006.199951,1990.805420,2004.706543,2004.706543,0
2005-02-28,2007.849976,2011.000000,2001.093750,2001.982178,2001.982178,0
2005-03-01,1996.949951,2002.113647,1992.923584,1996.587646,1996.587646,0
2005-03-02,1993.449951,1995.103516,1980.365723,1989.623291,1989.623291,0
2005-03-03,1988.849976,1992.527954,1982.030029,1984.778442,1984.778442,0
2005-03-04,1984.750000,2006.800049,1982.030029,2004.006226,2004.006226,0
2005-03-07,2003.849976,2005.557007,1995.495728,2000.599854,2000.599854,0
2005-03-08,2002.150024,2022.070557,1999.126953,2020.206055,2020.206055,0
2005-03-09,2020.550049,2032.220947,2017.699951,2027.624634,2027.624634,0
2005-03-10,2033.849976,2037.675049,2027.873901,2031.561035,2031.561035,0
2005-03-11,2032.550049,2040.856445,2028.932983,2037.465698,2037.465698,0
2005-03-14,2035.750000,2037.099976,2019.249756,2024.142456,2024.142456,0
2005-03-15,2023.949951,2030.857544,2012.743896,2014.377197,2014.377197,0
2005-03-16,2015.849976,2034.796509,2013.954346,2031.106812,2031.106812,0
2005-03-17,2028.750000,2032.220947,2020.006348,2025.353638,2025.353638,0
2005-03-18,2024.550049,2025.800049,2008.356201,2017.480835,2017.480835,0
2005-03-21,2008.050049,2010.199951,1990.351440,1992.045654,1992.045654,0
2005-03-22,1998.250000,2001.199951,1978.199951,1981.220581,1981.220581,0
2005-03-23,1981.050049,1982.300049,1962.900024,1966.232056,1966.232056,0
2005-03-24,1966.849976,1972.378540,1957.216797,1958.964844,1958.964844,0
2005-03-25,1959.750000,1963.099976,1958.400024,1961.650024,1961.650024,0
2005-03-28,1952.150024,1959.197998,1946.625854,1951.650024,1951.650024,0
2005-03-29,1958.949951,1961.623657,1952.500000,1957.650024,1957.650024,0
2005-03-30,1960.327393,1966.000000,1953.585571,1956.349976,1956.349976,0
2005-03-31,1955.558228,1971.800049,1954.039551,1962.949951,1962.949951,0
2005-04-01,1962.750000,1971.469482,1948.800049,1954.949951,1954.949951,0
2005-04-04,1952.550049,1954.198486,1940.500000,1945.111694,1945.111694,0
2005-04-05,1942.050049,1949.805054,1937.396484,1948.291016,1948.291016,0
2005-04-06,1948.849976,1953.137939,1943.902344,1948.669556,1948.669556,0
2005-04-07,1950.449951,1959.652466,1944.000000,1946.474243,1946.474243,0
2005-04-08,1950.449951,1959.000000,1938.152954,1957.409668,1957.409668,0
2005-04-11,1954.949951,1968.894043,1953.000000,1963.961060,1963.961060,0
2005-04-12,1964.250000,1968.590942,1947.382324,1956.163818,1956.163818,0
2005-04-13,1955.150024,1961.925049,1946.625854,1955.331177,1955.331177,0
2005-04-14,1950.050049,1951.599976,1934.067871,1939.737061,1939.737061,0
2005-04-15,1950.050049,1959.197998,1933.916626,1956.875610,1956.875610,0
2005-04-18,1951.250000,1975.105469,1949.699951,1972.409180,1972.409180,0
2005-04-19,1971.250000,1981.014038,1966.383179,1978.088501,1978.088501,0
2005-04-20,1980.250000,1984.900024,1966.400024,1981.950439,1981.950439,0
2005-04-21,1983.349976,1986.165039,1972.500000,1976.195435,1976.195435,0
2005-04-22,1974.250000,1983.286499,1972.800049,1978.694336,1978.694336,0
2005-04-25,1971.949951,1975.105469,1961.300049,1969.032837,1969.032837,0
2005-04-26,1969.750000,1971.015015,1960.300049,1966.004883,1966.004883,0
2005-04-27,1969.750000,1971.000000,1952.526489,1957.753540,1957.753540,0
2005-04-28,1957.150024,1959.500000,1950.408325,1952.076050,1952.076050,0
2005-04-29,1955.349976,1964.651978,1945.718018,1948.896606,1948.896606,0
2005-05-02,1946.247192,1950.411011,1942.238159,1947.609741,1947.609741,0
2005-05-03,1946.650024,1953.900024,1941.330322,1948.745239,1948.745239,0
2005-05-04,1962.674072,1964.197510,1956.699951,1960.024658,1960.024658,0
2005-05-05,1961.008667,1966.318481,1956.300049,1961.765625,1961.765625,0
2005-05-06,1959.750000,1963.288452,1939.000000,1940.250000,1940.250000,0
2005-05-09,1937.949951,1946.300049,1936.034790,1944.354614,1944.354614,0
2005-05-10,1946.349976,1950.900024,1938.199951,1947.380493,1947.380493,0
2005-05-11,1946.650024,1949.915039,1933.626709,1938.269043,1938.269043,0
2005-05-12,1934.550049,1938.300049,1917.800049,1918.924927,1918.924927,0
2005-05-13,1915.849976,1917.800049,1905.699951,1909.629150,1909.629150,0
2005-05-16,1905.349976,1913.188477,1902.651245,1911.621826,1911.621826,0
2005-05-17,1909.550049,1915.458008,1903.255615,1906.254150,1906.254150,0
2005-05-18,1907.050049,1919.699951,1904.464355,1917.140503,1917.140503,0
2005-05-19,1917.849976,1919.400024,1906.579834,1911.697388,1911.697388,0
2005-05-20,1911.650024,1913.599976,1895.398438,1898.996582,1898.996582,0
2005-05-23,1893.050049,1902.525146,1885.099976,1900.535889,1900.535889,0
2005-05-24,1888.250000,1908.873413,1887.000000,1901.518066,1901.518066,0
2005-05-25,1892.050049,1907.900024,1890.699951,1904.641235,1904.641235,0
2005-05-26,1904.750000,1907.900024,1887.099976,1890.638916,1890.638916,0
2005-05-27,1891.550049,1903.154419,1888.800049,1901.593750,1901.593750,0
2005-05-30,1895.550049,1896.800049,1879.599976,1884.897095,1884.897095,0
2005-05-31,1895.550049,1896.800049,1855.599976,1857.288940,1857.288940,0
2005-06-01,1860.050049,1861.829956,1834.300049,1837.735840,1837.735840,0
2005-06-02,1842.750000,1855.300049,1838.856323,1850.627930,1850.627930,0
2005-06-03,1854.550049,1856.975342,1839.900024,1845.499023,1845.499023,0
2005-06-06,1846.150024,1855.488037,1844.900024,1849.194824,1849.194824,0
2005-06-07,1848.750000,1858.031738,1847.000000,1853.882080,1853.882080,0
2005-06-08,1857.550049,1863.188965,1843.077637,1846.035278,1846.035278,0
2005-06-09,1846.750000,1849.145996,1838.402832,1844.820190,1844.820190,0
2005-06-10,1845.449951,1846.714233,1826.000000,1827.250000,1827.250000,0
2005-06-13,1821.050049,1828.900024,1814.500000,1826.491943,1826.491943,0
2005-06-14,1831.949951,1833.400024,1812.619629,1814.275024,1814.275024,0
2005-06-15,1816.650024,1829.511597,1813.900024,1826.942261,1826.942261,0
2005-06-16,1818.650024,1832.680542,1817.400024,1824.680176,1824.680176,0
2005-06-17,1825.050049,1853.199951,1823.168579,1852.340698,1852.340698,0
2005-06-20,1843.750000,1845.339600,1828.300049,1831.838745,1831.838745,0
2005-06-21,1831.050049,1837.498047,1820.757446,1836.587402,1836.587402,0
2005-06-22,1834.150024,1839.300049,1824.374146,1828.977905,1828.977905,0
2005-06-23,1829.150024,1830.400024,1811.866089,1815.481445,1815.481445,0
2005-06-24,1812.550049,1826.493652,1811.300049,1824.349976,1824.349976,0
2005-06-27,1828.827148,1837.962036,1827.388184,1832.431396,1832.431396,0
2005-06-28,1831.828735,1832.662720,1814.880615,1815.784546,1815.784546,0
2005-06-29,1817.667603,1823.620728,1811.266235,1818.496216,1818.496216,0
2005-06-30,1820.981934,1824.523560,1815.181885,1823.994995,1823.994995,0
2005-07-01,1818.119629,1822.715454,1799.215576,1801.171509,1801.171509,0
2005-07-04,1796.576660,1799.662231,1791.834961,1793.036377,1793.036377,0
2005-07-05,1794.467529,1798.004761,1787.789551,1793.276367,1793.276367,0
2005-07-06,1794.932495,1798.465210,1791.401489,1796.437988,1796.437988,0
2005-07-07,1795.384155,1807.199951,1794.260986,1799.223145,1799.223145,0
2005-07-08,1796.739014,1802.380859,1791.401489,1801.481445,1801.481445,0
2005-07-11,1808.105591,1819.097412,1806.150513,1817.514893,1817.514893,0
2005-07-12,1830.462280,1844.097046,1828.864014,1842.345947,1842.345947,0
2005-07-13,1838.583374,1840.030762,1817.734375,1819.996704,1819.996704,0
2005-07-14,1816.008423,1824.063843,1814.425659,1818.944092,1818.944092,0
2005-07-15,1821.352539,1827.225342,1810.515015,1811.643677,1811.643677,0
2005-07-18,1813.449951,1818.342896,1812.922974,1814.202637,1814.202637,0
2005-07-19,1810.439453,1813.374756,1799.227539,1811.493164,1811.493164,0
2005-07-20,1818.944092,1830.687988,1807.806030,1827.147705,1827.147705,0
2005-07-21,1831.362427,1838.667236,1820.283325,1830.593750,1830.593750,0
2005-07-22,1830.668945,1833.089966,1812.317383,1813.899414,1813.899414,0
2005-07-25,1813.072144,1817.437988,1809.461670,1813.748901,1813.748901,0
2005-07-26,1811.342529,1813.374512,1801.646118,1806.830566,1806.830566,0
2005-07-27,1806.379395,1817.889526,1801.044922,1815.027344,1815.027344,0
2005-07-28,1815.403320,1826.919556,1810.513794,1825.480103,1825.480103,0
